date,1. open,2. high,3. low,4. close,5. volume
2025-02-28 13:30:00,286.06,289.7476,285.12,287.0699,2577146.0
2025-02-28 13:15:00,284.25,286.3,281.33,286.12,3463920.0
2025-02-28 13:00:00,283.9888,285.39,283.4013,284.22,2822440.0
2025-02-28 12:45:00,288.06,288.49,283.81,283.87,3432789.0
2025-02-28 12:30:00,290.27,290.8489,287.63,288.2832,1624719.0
2025-02-28 12:15:00,290.34,291.94,288.9,290.27,2221508.0
2025-02-28 12:00:00,288.69,290.48,288.44,290.385,1615435.0
2025-02-28 11:45:00,290.03,291.05,288.38,288.755,1795786.0
2025-02-28 11:30:00,287.94,290.94,287.175,290.1,2482420.0
2025-02-28 11:15:00,289.9,291.48,287.4228,287.94,3123972.0
2025-02-28 11:00:00,291.76,292.0799,289.02,289.8875,3033014.0
2025-02-28 10:45:00,289.765,292.12,289.11,291.76,2978354.0
2025-02-28 10:30:00,292.395,293.0,280.3,289.735,5098185.0
2025-02-28 10:15:00,287.995,292.57,286.0,292.3526,6998907.0
2025-02-28 10:00:00,281.355,288.08,278.32,287.725,7098614.0
2025-02-28 09:45:00,282.49,285.1473,280.11,281.365,7302701.0
2025-02-28 09:30:00,279.5,282.7199,273.6,282.53,12914716.0
2025-02-28 09:15:00,280.49,280.74,277.57,279.5,338626.0
2025-02-28 09:00:00,279.69,281.39,279.54,280.48,261945.0
2025-02-28 08:45:00,280.78,281.06,279.306,279.69,268772.0
2025-02-28 08:30:00,277.59,282.0,277.3,280.78,723174.0
2025-02-28 08:15:00,278.59,278.76,276.83,277.63,493364.0
2025-02-28 08:00:00,282.7,284.1988,277.4,278.62,737269.0
2025-02-28 07:45:00,279.46,280.11,278.5,279.35,196769.0
2025-02-28 07:30:00,281.07,281.22,279.11,279.43,162177.0
2025-02-28 07:15:00,280.47,281.65,280.47,281.05,93472.0
2025-02-28 07:00:00,282.6,282.7,280.2,280.49,184021.0
2025-02-28 06:45:00,282.72,283.09,282.14,282.61,39245.0
2025-02-28 06:30:00,283.03,283.34,281.9,282.82,59583.0
2025-02-28 06:15:00,282.52,283.13,282.16,282.99,31061.0
2025-02-28 06:00:00,281.64,283.2,281.61,282.55,47366.0
2025-02-28 05:45:00,281.93,282.68,281.52,281.64,76775.0
2025-02-28 05:30:00,281.06,282.0,280.98,281.9,53550.0
2025-02-28 05:15:00,282.81,282.9,280.43,280.98,90849.0
2025-02-28 05:00:00,283.3,283.7,282.64,282.92,41977.0
2025-02-28 04:45:00,283.1,283.37,282.4,283.3,51862.0
2025-02-28 04:30:00,283.43,283.69,282.85,283.1,69246.0
2025-02-28 04:15:00,283.0,284.19,282.7,283.45,113412.0
2025-02-28 04:00:00,280.33,283.2,279.5,283.06,227219.0
2025-02-27 19:45:00,282.51,282.8,282.2,282.295,80180.0
2025-02-27 19:30:00,282.95,283.55,282.5,282.51,73061.0
2025-02-27 19:15:00,283.4,283.7,282.6022,282.965,53051.0
2025-02-27 19:00:00,283.13,283.68,281.95,283.4,57849.0
2025-02-27 18:45:00,283.0587,283.39,282.75,283.1299,69848.0
2025-02-27 18:30:00,282.33,283.2,282.2,283.02,64737.0
2025-02-27 18:15:00,282.15,282.49,282.0,282.32,36215.0
2025-02-27 18:00:00,281.65,282.6,281.5,282.19,91581.0
2025-02-27 17:45:00,282.26,282.57,281.49,281.6,75849.0
2025-02-27 17:30:00,282.11,282.6,282.07,282.22,56866.0
2025-02-27 17:15:00,281.77,355.0,281.7,282.14,62076.0
2025-02-27 17:00:00,281.81,301.163,262.0621,281.8,71278.0
2025-02-27 16:45:00,282.88,283.0,281.8,281.87,108446.0
2025-02-27 16:30:00,282.85,283.1,281.95,282.95,995868.0
2025-02-27 16:15:00,282.0001,282.95,281.71,282.85,141018.0
2025-02-27 16:00:00,281.99,282.99,281.08,282.0787,8663474.0
2025-02-27 15:45:00,282.321,284.4,281.26,281.96,6319374.0
2025-02-27 15:30:00,281.93,284.67,281.88,282.35,2741694.0
2025-02-27 15:15:00,282.41,282.99,281.5,281.9299,2767963.0
2025-02-27 15:00:00,284.63,284.71,281.7,282.45,2672997.0
2025-02-27 14:45:00,284.84,285.93,284.08,284.7206,2173536.0
2025-02-27 14:30:00,284.95,285.08,282.96,284.85,2755225.0
2025-02-27 14:15:00,286.155,286.9,284.63,284.9389,2116872.0
2025-02-27 14:00:00,288.525,288.7299,285.79,286.09,2231543.0
2025-02-27 13:45:00,289.82,290.44,288.4,288.5289,2314848.0
2025-02-27 13:30:00,291.33,291.8244,289.59,289.82,1922555.0
2025-02-27 13:15:00,289.92,291.6699,289.15,291.31,1871530.0
2025-02-27 13:00:00,289.5864,290.61,287.96,289.9874,2679488.0
2025-02-27 12:45:00,285.66,289.83,285.61,289.535,3449398.0
2025-02-27 12:30:00,286.0,286.82,284.69,285.72,1531749.0
2025-02-27 12:15:00,286.64,286.9,284.33,285.95,2455271.0
2025-02-27 12:00:00,285.74,287.3,285.2,286.64,1906484.0
2025-02-27 11:45:00,287.59,288.63,285.41,285.66,2457429.0
2025-02-27 11:30:00,288.5175,289.19,286.81,287.545,2112175.0
2025-02-27 11:15:00,290.68,292.0,288.0206,288.4,2446670.0
2025-02-27 11:00:00,286.64,291.4694,285.85,290.675,3203063.0
2025-02-27 10:45:00,291.98,292.95,286.06,286.4604,4079327.0
2025-02-27 10:30:00,293.32,293.52,290.11,291.84,3863323.0
2025-02-27 10:15:00,287.41,293.43,286.52,293.36,5380076.0
2025-02-27 10:00:00,283.04,288.52,280.88,287.4225,7980065.0
2025-02-27 09:45:00,290.08,292.67,283.04,283.16,7680844.0
2025-02-27 09:30:00,291.16,297.23,289.14,289.9018,8865517.0
2025-02-27 09:15:00,295.58,296.28,290.6,291.16,651548.0
2025-02-27 09:00:00,294.48,296.25,294.0,295.44,276353.0
2025-02-27 08:45:00,296.95,308.175,288.395,294.54,620977.0
2025-02-27 08:30:00,297.38,297.43,295.65,296.91,240250.0
2025-02-27 08:15:00,296.8,298.14,296.66,297.38,184491.0
2025-02-27 08:00:00,297.26,297.87,286.4,296.8499,756839.0
2025-02-27 07:45:00,297.34,297.85,296.63,297.35,123581.0
2025-02-27 07:30:00,297.51,297.74,296.97,297.34,116894.0
2025-02-27 07:15:00,296.9,297.8,296.68,297.57,257681.0
2025-02-27 07:00:00,295.92,297.0,295.3,296.89,248771.0
2025-02-27 06:45:00,295.36,296.36,295.29,295.98,61471.0
2025-02-27 06:30:00,295.91,296.15,295.25,295.4,47321.0
2025-02-27 06:15:00,295.98,296.38,295.65,295.91,52569.0
2025-02-27 06:00:00,295.8,296.57,295.5,295.98,67022.0
2025-02-27 05:45:00,295.52,296.01,295.34,295.8,48081.0
2025-02-27 05:30:00,294.8,296.29,294.38,295.5,81843.0
2025-02-27 05:15:00,294.67,295.25,293.99,294.82,62683.0
2025-02-27 05:00:00,295.18,295.56,294.2,294.65,70830.0
2025-02-27 04:45:00,295.12,295.89,294.77,295.18,63828.0
2025-02-27 04:30:00,295.22,295.92,294.25,295.16,99271.0
2025-02-27 04:15:00,293.27,295.9,293.0,295.2,175772.0
2025-02-27 04:00:00,290.78,294.55,289.22,293.28,237327.0
2025-02-26 19:45:00,287.01,287.27,286.12,286.6,211217.0
2025-02-26 19:30:00,288.29,288.29,287.0,287.01,87576.0
2025-02-26 19:15:00,288.69,288.74,287.52,288.22,165627.0
2025-02-26 19:00:00,288.9,288.99,288.26,288.69,70877.0
2025-02-26 18:45:00,289.28,289.31,288.4,288.9,92569.0
2025-02-26 18:30:00,289.36,289.83,289.15,289.285,45622.0
2025-02-26 18:15:00,289.0,289.94,288.68,289.285,66334.0
2025-02-26 18:00:00,290.51,290.555,177.81,289.0,140851.0
2025-02-26 17:45:00,291.32,291.59,290.51,290.555,75445.0
2025-02-26 17:30:00,290.9,291.88,290.71,291.37,60114.0
2025-02-26 17:15:00,291.44,309.9033,290.39,290.9,112303.0
2025-02-26 17:00:00,292.49,309.9033,279.1463,291.4,176440.0
2025-02-26 16:45:00,290.35,292.49,290.35,292.4778,197355.0
2025-02-26 16:30:00,289.65,290.8,289.25,290.47,376719.0
2025-02-26 16:15:00,291.72,293.0,288.78,289.57,569395.0
2025-02-26 16:00:00,290.82,308.095,290.0,291.7,6619898.0
2025-02-26 15:45:00,289.27,292.68,288.81,290.89,5714134.0
2025-02-26 15:30:00,289.0,289.73,288.04,289.29,2973047.0
2025-02-26 15:15:00,289.11,289.9217,288.0802,289.0196,3361829.0
2025-02-26 15:00:00,289.27,291.21,288.88,289.15,2763524.0
2025-02-26 14:45:00,291.095,291.7,288.98,289.22,2839723.0
2025-02-26 14:30:00,290.25,292.63,290.111,291.12,2374428.0
2025-02-26 14:15:00,291.2186,292.81,290.1,290.25,2766118.0
2025-02-26 14:00:00,291.4656,292.8,289.41,291.175,5315274.0
2025-02-26 13:45:00,293.72,293.95,291.45,291.5159,3190480.0
2025-02-26 13:30:00,293.4396,294.9,292.92,293.67,2656363.0
2025-02-26 13:15:00,295.85,297.19,293.42,293.4374,2984023.0
2025-02-26 13:00:00,296.4761,297.22,295.1,295.9,2578176.0
2025-02-26 12:45:00,299.13,299.89,296.01,296.46,2911083.0
2025-02-26 12:30:00,300.64,301.3,299.0108,299.155,1949909.0
2025-02-26 12:15:00,300.7693,301.86,299.89,300.68,1610586.0
2025-02-26 12:00:00,298.3508,300.9,297.7502,300.7001,1933404.0
2025-02-26 11:45:00,300.5,301.0,298.0,298.27,1933550.0
2025-02-26 11:30:00,298.78,302.26,298.75,300.5199,2702263.0
2025-02-26 11:15:00,299.89,299.98,298.23,298.781,2209857.0
2025-02-26 11:00:00,300.57,301.0,297.51,299.89,2964258.0
2025-02-26 10:45:00,298.36,300.99,297.6601,300.55,3409894.0
2025-02-26 10:30:00,295.3,300.63,295.3,298.345,6183644.0
2025-02-26 10:15:00,306.96,307.2,294.2301,295.25,7936058.0
2025-02-26 10:00:00,305.56,307.05,303.59,306.95,3441112.0
2025-02-26 09:45:00,306.59,309.0,303.71,305.55,4851992.0
2025-02-26 09:30:00,303.715,308.75,302.8,306.6366,7889187.0
2025-02-26 09:15:00,304.65,305.3,302.93,303.75,358851.0
2025-02-26 09:00:00,305.75,306.45,304.62,304.7,241878.0
2025-02-26 08:45:00,306.63,306.89,305.08,305.76,257951.0
2025-02-26 08:30:00,308.1,308.3,306.6,306.63,145337.0
2025-02-26 08:15:00,308.4501,308.48,307.47,308.09,116309.0
2025-02-26 08:00:00,306.6132,310.17,302.8,308.465,470017.0
2025-02-26 07:45:00,307.25,307.75,306.59,307.53,82298.0
2025-02-26 07:30:00,307.05,307.4,306.83,307.3,52675.0
2025-02-26 07:15:00,306.89,307.49,306.5,307.0,63702.0
2025-02-26 07:00:00,306.99,308.0,306.11,306.86,152275.0
2025-02-26 06:45:00,308.3,308.3,306.34,306.95,71446.0
2025-02-26 06:30:00,308.19,308.44,307.76,308.3,34384.0
2025-02-26 06:15:00,308.65,309.54,308.03,308.18,50504.0
2025-02-26 06:00:00,308.08,308.78,307.36,308.65,50820.0
2025-02-26 05:45:00,308.64,308.76,307.8,308.07,37790.0
2025-02-26 05:30:00,308.6,308.65,307.73,308.64,57111.0
2025-02-26 05:15:00,309.47,309.49,308.41,308.6,31661.0
2025-02-26 05:00:00,309.43,309.66,309.05,309.46,55326.0
2025-02-26 04:45:00,309.0,309.68,308.85,309.43,38355.0
2025-02-26 04:30:00,309.28,309.34,308.53,309.06,63170.0
2025-02-26 04:15:00,309.25,310.18,308.94,309.27,136105.0
2025-02-26 04:00:00,307.0,309.79,306.07,309.28,190191.0
2025-02-25 19:45:00,305.99,306.27,305.8,306.1,79760.0
2025-02-25 19:30:00,306.1,306.3,305.84,305.8404,55684.0
2025-02-25 19:15:00,305.93,306.3,305.75,306.11,46501.0
2025-02-25 19:00:00,305.705,306.4,305.595,305.9833,60083.0
2025-02-25 18:45:00,304.94,306.09,304.89,305.71,82328.0
2025-02-25 18:30:00,304.71,304.96,304.65,304.9,32085.0
2025-02-25 18:15:00,305.02,305.3,304.6035,304.74,51543.0
2025-02-25 18:00:00,304.94,364.31,304.688,305.01,53538.0
2025-02-25 17:45:00,305.2,305.2,304.4,304.89,59134.0
2025-02-25 17:30:00,304.7203,540.6239,179.9464,305.2,145413.0
2025-02-25 17:15:00,304.55,305.0,208.6875,304.73,106864.0
2025-02-25 17:00:00,303.2,304.55,302.8,304.51,108905.0
2025-02-25 16:45:00,303.52,303.75,302.79,303.125,110809.0
2025-02-25 16:30:00,303.94,337.9,302.8,303.35,118180.0
2025-02-25 16:15:00,303.628,337.815,302.8,304.0,226738.0
2025-02-25 16:00:00,302.58,304.55,302.05,303.75,12120011.0
2025-02-25 15:45:00,300.0,303.74,298.35,302.49,6965589.0
2025-02-25 15:30:00,302.68,302.875,299.87,300.02,3487532.0
2025-02-25 15:15:00,300.69,304.05,300.4,302.7,3407763.0
2025-02-25 15:00:00,301.495,302.58,299.93,300.69,2922230.0
2025-02-25 14:45:00,300.47,302.15,299.71,301.4701,2453235.0
2025-02-25 14:30:00,298.305,301.9,298.13,300.46,3668183.0
2025-02-25 14:15:00,297.775,299.13,297.2512,298.305,3350920.0
2025-02-25 14:00:00,300.785,301.55,297.7001,297.7986,4028466.0
2025-02-25 13:45:00,303.43,303.74,300.66,300.785,2214652.0
2025-02-25 13:30:00,302.4,304.298,301.62,303.4599,2223842.0
2025-02-25 13:15:00,303.21,303.49,301.96,302.38,2591017.0
2025-02-25 13:00:00,303.64,306.38,303.0,303.24,2625731.0
2025-02-25 12:45:00,304.48,305.19,303.43,303.6401,2355067.0
2025-02-25 12:30:00,303.495,304.47,301.72,304.42,2551433.0
2025-02-25 12:15:00,303.99,304.3,301.83,303.42,3172763.0
2025-02-25 12:00:00,305.95,305.95,303.54,304.0392,2834278.0
2025-02-25 11:45:00,301.99,306.47,301.9312,305.8859,3919036.0
2025-02-25 11:30:00,301.34,302.5799,298.78,301.9312,7080491.0
2025-02-25 11:15:00,303.51,304.7395,301.2,301.31,4439596.0
2025-02-25 11:00:00,304.35,304.5999,300.11,303.54,6432384.0
2025-02-25 10:45:00,302.35,307.97,302.0,304.1695,6731099.0
2025-02-25 10:30:00,306.44,308.76,301.41,302.4139,9596683.0
2025-02-25 10:15:00,311.15,312.09,305.39,306.37,8519028.0
2025-02-25 10:00:00,313.2,313.2,310.0101,311.1498,7360109.0
2025-02-25 09:45:00,317.885,320.0,312.5,313.1,8947068.0
2025-02-25 09:30:00,327.025,328.89,317.55,317.89,10244558.0
2025-02-25 09:15:00,329.44,329.52,326.22,326.96,235167.0
2025-02-25 09:00:00,329.0,329.7,328.7,329.44,73380.0
2025-02-25 08:45:00,328.9,329.78,328.66,329.04,78143.0
2025-02-25 08:30:00,329.5,330.5,328.75,328.85,118788.0
2025-02-25 08:15:00,331.04,331.09,329.17,329.42,115695.0
2025-02-25 08:00:00,328.826,333.4369,326.8,331.09,523764.0
2025-02-25 07:45:00,331.0,332.16,330.4,332.07,52796.0
2025-02-25 07:30:00,331.66,332.16,330.99,331.09,98611.0
2025-02-25 07:15:00,330.76,331.79,330.6,331.5,60940.0
2025-02-25 07:00:00,331.04,331.69,329.64,330.88,89464.0
2025-02-25 06:45:00,331.71,331.71,330.34,330.94,44339.0
2025-02-25 06:30:00,328.98,331.85,328.32,331.82,54323.0
2025-02-25 06:15:00,330.66,331.06,328.91,328.98,55602.0
2025-02-25 06:00:00,331.01,331.27,330.12,330.59,42789.0
2025-02-25 05:45:00,331.37,332.08,330.55,331.12,45076.0
2025-02-25 05:30:00,331.55,333.7,331.11,331.42,125324.0
2025-02-25 05:15:00,330.29,331.65,330.21,331.55,58859.0
2025-02-25 05:00:00,329.5,330.94,329.43,330.31,55748.0
2025-02-25 04:45:00,331.16,331.69,329.24,329.66,86244.0
2025-02-25 04:30:00,331.54,332.9,331.09,331.09,98144.0
2025-02-25 04:15:00,330.83,332.5,330.31,331.57,80261.0
2025-02-25 04:00:00,327.8,331.6,326.47,331.0,193996.0
2025-02-24 19:45:00,326.86,326.97,326.1,326.8506,75151.0
2025-02-24 19:30:00,326.68,327.0,325.69,326.86,65862.0
2025-02-24 19:15:00,325.9682,326.88,325.2,326.59,113995.0
2025-02-24 19:00:00,326.9982,327.27,325.655,325.98,102072.0
2025-02-24 18:45:00,327.81,328.0,326.8,326.95,68802.0
2025-02-24 18:30:00,327.609,328.2,327.03,327.8,80038.0
2025-02-24 18:15:00,328.9,329.01,327.58,327.655,75290.0
2025-02-24 18:00:00,328.3,329.01,328.28,328.94,44663.0
2025-02-24 17:45:00,328.87,329.01,328.25,328.3,33335.0
2025-02-24 17:30:00,328.68,329.4,328.32,328.92,47404.0
2025-02-24 17:15:00,329.22,341.1755,305.6525,328.69,125706.0
2025-02-24 17:00:00,330.15,330.53,314.4167,329.22,62198.0
2025-02-24 16:45:00,329.7,330.33,329.6,330.15,48694.0
2025-02-24 16:30:00,330.28,330.53,329.55,329.6,93583.0
2025-02-24 16:15:00,330.28,330.53,330.0,330.29,541142.0
2025-02-24 16:00:00,330.36,337.8,329.6,330.28,6627381.0
2025-02-24 15:45:00,332.023,332.5693,329.89,330.37,3537690.0
2025-02-24 15:30:00,331.86,333.6,331.2379,332.01,1812997.0
2025-02-24 15:15:00,333.05,333.76,331.72,331.868,1432992.0
2025-02-24 15:00:00,334.71,334.97,332.65,333.0499,1462132.0
2025-02-24 14:45:00,334.5,335.6,334.33,334.67,1234079.0
2025-02-24 14:30:00,333.435,335.37,332.8372,334.45,1466855.0
2025-02-24 14:15:00,336.58,336.58,333.34,333.4105,1919304.0
2025-02-24 14:00:00,336.52,337.95,336.25,336.58,1105510.0
2025-02-24 13:45:00,337.57,337.71,336.3,336.53,1221662.0
2025-02-24 13:30:00,338.4,338.55,337.3,337.57,932211.0
2025-02-24 13:15:00,337.82,338.88,337.5301,338.335,1177289.0
2025-02-24 13:00:00,336.19,338.1,336.04,337.8201,1111548.0
2025-02-24 12:45:00,338.2392,338.64,335.9,336.18,1361316.0
2025-02-24 12:30:00,337.09,338.28,336.55,338.2163,1337417.0
2025-02-24 12:15:00,336.27,338.9589,336.1055,337.03,2263727.0
2025-02-24 12:00:00,332.47,336.8592,332.46,336.27,1992550.0
2025-02-24 11:45:00,334.68,334.75,331.84,332.49,1762948.0
2025-02-24 11:30:00,333.8892,334.87,332.6,334.72,2511579.0
2025-02-24 11:15:00,330.6,334.2,330.33,333.85,2452161.0
2025-02-24 11:00:00,328.15,330.8666,326.9005,330.6,2542999.0
2025-02-24 10:45:00,328.74,330.2047,327.4,328.11,2281915.0
2025-02-24 10:30:00,326.6,337.8,326.5,328.7311,2510187.0
2025-02-24 10:15:00,331.4323,332.65,326.4255,326.6,3899571.0
2025-02-24 10:00:00,329.3,337.6899,324.7,331.465,7244538.0
2025-02-24 09:45:00,340.935,342.3973,328.3,329.22,6760635.0
2025-02-24 09:30:00,338.14,342.13,337.41,340.935,6640299.0
2025-02-24 09:15:00,343.8,353.69,335.02,338.0,860784.0
2025-02-24 09:00:00,346.11,346.28,343.0,343.8881,434533.0
2025-02-24 08:45:00,344.64,346.68,342.66,346.03,836884.0
2025-02-24 08:30:00,338.51,345.18,337.29,344.84,1486092.0
2025-02-24 08:15:00,331.67,339.22,331.3,338.6585,908069.0
2025-02-24 08:00:00,337.7825,340.475,331.25,331.66,829883.0
2025-02-24 07:45:00,331.8,333.2,331.8,332.58,106264.0
2025-02-24 07:30:00,332.72,333.8,331.6,331.74,109792.0
2025-02-24 07:15:00,334.7,334.95,331.51,332.71,195103.0
2025-02-24 07:00:00,337.06,337.38,334.0,334.74,168152.0
2025-02-24 06:45:00,336.63,337.16,336.01,337.01,50989.0
2025-02-24 06:30:00,337.09,337.14,336.5,336.64,32178.0
2025-02-24 06:15:00,336.86,337.45,336.7,337.04,33377.0
2025-02-24 06:00:00,337.78,337.96,336.7,336.86,40882.0
2025-02-24 05:45:00,338.18,338.38,337.75,337.77,16349.0
2025-02-24 05:30:00,337.65,338.6,336.7,338.1,48681.0
2025-02-24 05:15:00,338.83,338.84,337.24,337.57,46825.0
2025-02-24 05:00:00,339.06,339.23,338.56,338.83,18629.0
2025-02-24 04:45:00,338.73,339.59,338.71,339.03,18796.0
2025-02-24 04:30:00,340.09,340.35,338.52,338.79,36924.0
2025-02-24 04:15:00,339.99,340.47,339.28,340.05,40726.0
2025-02-24 04:00:00,337.31,340.2,336.31,340.1,130370.0
2025-02-21 19:45:00,338.32,338.5,337.22,337.3,70379.0
2025-02-21 19:30:00,338.1494,338.6,338.09,338.35,50650.0
2025-02-21 19:15:00,338.135,338.3,338.01,338.1499,20076.0
2025-02-21 19:00:00,338.1,338.25,337.85,338.16,25737.0
2025-02-21 18:45:00,337.83,338.1883,337.5,338.04,27866.0
2025-02-21 18:30:00,338.14,338.35,337.7912,337.9,45200.0
2025-02-21 18:15:00,338.61,338.65,338.055,338.21,26655.0
2025-02-21 18:00:00,338.5,339.1,338.316,338.65,52352.0
2025-02-21 17:45:00,338.12,419.05,337.65,338.5,37389.0
2025-02-21 17:30:00,337.49,540.2093,203.9798,338.16,50501.0
2025-02-21 17:15:00,337.6,354.2538,336.8258,337.5426,38847.0
2025-02-21 17:00:00,337.45,338.085,337.4,337.67,414353.0
2025-02-21 16:45:00,337.39,337.54,337.11,337.45,43335.0
2025-02-21 16:30:00,337.18,337.8,336.98,337.38,83692.0
2025-02-21 16:15:00,337.6486,337.8,337.01,337.3,103259.0
2025-02-21 16:00:00,337.54,338.18,337.18,337.575,11151018.0
2025-02-21 15:45:00,336.48,338.25,334.92,337.6,4299996.0
2025-02-21 15:30:00,336.42,337.38,335.75,336.46,2433925.0
2025-02-21 15:15:00,337.1094,337.34,335.93,336.405,2174219.0
2025-02-21 15:00:00,336.88,338.79,336.82,337.11,2060072.0
2025-02-21 14:45:00,335.56,337.76,335.1,336.94,2189410.0
2025-02-21 14:30:00,335.63,336.56,334.42,335.615,3276305.0
2025-02-21 14:15:00,338.51,338.87,335.4001,335.6514,2327768.0
2025-02-21 14:00:00,338.3124,339.08,337.5,338.47,1998467.0
2025-02-21 13:45:00,341.33,341.69,338.3,338.38,1706532.0
2025-02-21 13:30:00,340.14,342.7791,339.31,341.4289,2210355.0
2025-02-21 13:15:00,338.21,340.6899,338.17,340.118,2274254.0
2025-02-21 13:00:00,339.4901,339.71,337.2109,338.21,2410735.0
2025-02-21 12:45:00,339.81,339.89,338.45,339.53,1867956.0
2025-02-21 12:30:00,340.91,341.27,338.92,339.845,2706100.0
2025-02-21 12:15:00,340.9142,341.75,340.1017,340.89,2009845.0
2025-02-21 12:00:00,343.04,343.6299,340.9,340.92,2155105.0
2025-02-21 11:45:00,343.19,343.6,341.94,343.04,2287216.0
2025-02-21 11:30:00,346.04,347.94,343.0,343.17,2746522.0
2025-02-21 11:15:00,346.87,347.36,345.8332,346.09,1410994.0
2025-02-21 11:00:00,347.83,348.37,345.5,346.86,2068984.0
2025-02-21 10:45:00,345.03,348.2,344.94,347.86,2586389.0
